Session.ID,Session.Title,Date,Start.Time,Location
12884,Sym: Translational ecology - producing actionable science: Moving bird conservation forward through collaborative action targeting grasslands and wetlands in the Chicago Wilderness region,6/27/19,1445,8
12805,"Sym: Translational ecology - producing actionable science: Shared stewardship for bird conservation: linking backyard habitats, citizen science and yard management",6/27/19,1500,8
13045,Sym: Translational ecology - producing actionable science: Reducing the impacts of cats on birds in Canada through collaborative efforts with multiple stakeholders,6/27/19,1515,8
13137,Sym: Translational ecology - producing actionable science: Audubon's Vision: Restoring the Gulf of Mexico for birds and people,6/27/19,1600,8
12808,Sym: Translational ecology - producing actionable science: Using Structured Decision Making to Connect Bird Monitoring to Restoration Decision-making,6/27/19,1615,8
12426,Sym: Translational ecology - producing actionable science: A strategic plan for monitoring birds in the Gulf of Mexico: translating stakeholder values into priorities,6/27/19,1630,8
12804,Sym: Translational ecology - producing actionable science: Golden-winged warbler conservation: Using science to take action,6/27/19,1645,8
12771,"Sym: Translational ecology - producing actionable science: An Assessment of Ecological Value and Vulnerability in the Bering, Chukchi, and Beaufort Seas",6/27/19,1700,8
13538,Sym: Translational ecology - producing actionable science: Synthesizing full annual cycle science and threats to drive conservation and policy actions for North American migratory birds,6/27/19,1715,8
12721,"Sym: A bright future for birds: understanding the impacts of light pollution on avian wildlife: Circadian Rhythms, Melatonin and the Daily and Seasonal Control of Birdsong",6/26/19,1030,10
12715,Sym: A bright future for birds: understanding the impacts of light pollution on avian wildlife: Physiological and genetic mechanisms underlying organismal response to artificial light at night,6/26/19,1045,10
12419,Sym: A bright future for birds: understanding the impacts of light pollution on avian wildlife: Effects of Spectral Composition of Nighttime Lighting on Host Competence to West Nile Virus in a Passerine Reservoir,6/26/19,1100,10
12493,Sym: A bright future for birds: understanding the impacts of light pollution on avian wildlife: Multiple reproductive costs due to light pollution: insights from manipulative experiments & continental-scale data synthesis,6/26/19,1115,10
12668,Sym: A bright future for birds: understanding the impacts of light pollution on avian wildlife: Light pollution is greatest within migration passage areas and is related to flight altitudes of nocturnal migrants,6/26/19,1130,10
13120,Sym: A bright future for birds: understanding the impacts of light pollution on avian wildlife: Seasonal associations with urban light pollution for nocturnally migrating bird populations,6/26/19,1145,10
13316,"Sym: Migratory Connectivity of Alaskan Birds: One state, global connections: Insights from 100 years of bird banding in Alaska",6/26/19,1030,12
13062,Sym: Migratory Connectivity of Alaskan Birds: Revealing the migratory path and wintering areas of Olive-sided Flycatchers that breed in Alaska,6/26/19,1045,12
13196,"Sym: Migratory Connectivity of Alaskan Birds: Connectivity of pre-adult, non-territorial migratory Golden Eagles during the nesting season in Alaska",6/26/19,1100,12
13525,Sym: Migratory Connectivity of Alaskan Birds: Contrasting patterns of migratory connectivity in two species of Alaska-breeding shorebirds,6/26/19,1115,12
13526,Sym: Migratory Connectivity of Alaskan Birds: Migration patterns of three loon species (Gavidae) breeding in the Arctic,6/26/19,1130,12
12718,Sym: Permeable Boundaries in Biological and Social Sciences: Human Dimensions in Bird Research and Conservation: Why Do Bird Conservation and Ornithology Need Social Science?,6/26/19,1030,11
12758,Sym: Permeable Boundaries in Biological and Social Sciences: Human Dimensions in Bird Research and Conservation: Building Social Science Capacity in the Bird Conservation Community: Nationwide Priorities and Practices,6/26/19,1100,11
13415,Sym: Permeable Boundaries in Biological and Social Sciences: Human Dimensions in Bird Research and Conservation: America’s Wildlife Values: How values lead to challenges and opportunities for bird conservation,6/26/19,1130,11
12737,Sym: Permeable Boundaries in Biological and Social Sciences: Human Dimensions in Bird Research and Conservation: Understanding underserved audiences to ensure ongoing long-term citizen science data collection for Project FeederWatch,6/26/19,1145,11
13083,Sym: Permeable Boundaries in Biological and Social Sciences: Human Dimensions in Bird Research and Conservation: How do Individual Attributes Predict Bird Conservation Behaviors Among Birders in the United States?,6/26/19,1400,11
12739,Sym: Permeable Boundaries in Biological and Social Sciences: Human Dimensions in Bird Research and Conservation: Preferences of Birdwatchers and Waterfowl Hunters in the United States and Canada: Results of Discrete Choice Experiments (DCEs),6/26/19,1415,11
12642,Sym: Permeable Boundaries in Biological and Social Sciences: Human Dimensions in Bird Research and Conservation: Quantifying the stability of birds’ cultural niches: changing public perceptions of the North American avifauna,6/26/19,1430,11
12665,Sym: Permeable Boundaries in Biological and Social Sciences: Human Dimensions in Bird Research and Conservation: Minimizing All-Terrain Vehicle Impact in Bird Habitat: Reconciling Harvest and Conservation on Private Land in Western Alaska,6/26/19,1445,11
12736,Sym: Permeable Boundaries in Biological and Social Sciences: Human Dimensions in Bird Research and Conservation: Prioritizing Regional Landscapes to Achieve Biological and Social Objectives through Bird Habitat Conservation,6/26/19,1500,11
12775,Sym: Permeable Boundaries in Biological and Social Sciences: Human Dimensions in Bird Research and Conservation: Land Trusts and Birds: Partners in Strategic Conservation,6/26/19,1515,11
12906,Sym: Permeable Boundaries in Biological and Social Sciences: Human Dimensions in Bird Research and Conservation: Aspects of municipalities associated with occupancy and abundance of Chimney Swifts in Illinois,6/26/19,1600,11
13291,Sym: Permeable Boundaries in Biological and Social Sciences: Human Dimensions in Bird Research and Conservation: Cross-Cultural Considerations in Wildlife Management and Conservation,6/26/19,1615,11
12649,Sym: Permeable Boundaries in Biological and Social Sciences: Human Dimensions in Bird Research and Conservation: Sustainability in Long-Term Collaborations: the Harvest Assessment Program of the Alaska Migratory Bird Co-Management Council,6/26/19,1630,11
12910,Sym: Permeable Boundaries in Biological and Social Sciences: Human Dimensions in Bird Research and Conservation: Banding Together to Learn and Preserve: 25 Years of Research in Cross-Cultural Western Alaska,6/26/19,1645,11
12654,Sym: Permeable Boundaries in Biological and Social Sciences: Human Dimensions in Bird Research and Conservation: Human Dimensions Applications in Shorebird Subsistence Harvest and Indigenous Knowledge in Alaska,6/26/19,1700,11
13033,"Sym: Cross-Pacific migration: how the impossible becomes commonplace: Tropical Convection, Atmospheric Teleconnections, and possible links to Wind-Assisted Bird Migration over the North Pacific",6/26/19,1400,12
13451,Sym: Cross-Pacific migration: how the impossible becomes commonplace: What nonstop trans-Pacific flights of shorebirds mean for our understanding of the energetic and physiological limits to endurance flight,6/26/19,1415,12
13003,"Sym: Cross-Pacific migration: how the impossible becomes commonplace: Wind assistance along the trans-Pacific migration corridor of the Bar-tailed Godwit: past, present, and future",6/26/19,1430,12
13007,Sym: Cross-Pacific migration: how the impossible becomes commonplace: Minding the gap: An energetics-based perspective on not migrating,6/26/19,1445,12
13193,Sym: Cross-Pacific migration: how the impossible becomes commonplace: Rapid global differentiation of migratory phenotypes in Bar-tailed Godwits,6/26/19,1500,12
13546,Sym: Cross-Pacific migration: how the impossible becomes commonplace: Migratory patterns of sooty shearwaters (Ardenna grisea) across the Pacific Ocean,6/26/19,1515,12
12991,Sym: Cross-Pacific migration: how the impossible becomes commonplace: Demographic and distributional responses by long-distance migratory shorebirds to the rapid loss of staging habitat,6/26/19,1600,12
13519,Sym: Cross-Pacific migration: how the impossible becomes commonplace: Cross-seasonal interactions: the Pacific as the world’s greatest theater of bird migration,6/26/19,1615,12
12764,Sym: Lessons from avian hybrid zones and the maintenance of species boundaries: Mechanisms underlying the maintenance of species boundaries: lessons from avian hybrid zones,6/26/19,1400,10
12743,Sym: Lessons from avian hybrid zones and the maintenance of species boundaries: Genetic architecture and asymmetric introgression of plumage-related reproductive barriers in hybridizing birds,6/26/19,1415,10
12763,Sym: Lessons from avian hybrid zones and the maintenance of species boundaries: Using comparative genomics to investigate non-geographic drivers of divergence and introgression in Panamanian birds,6/26/19,1430,10
12774,Sym: Lessons from avian hybrid zones and the maintenance of species boundaries: Differences in introgression across two hybrid zones in the Great Plains,6/26/19,1445,10
12759,Sym: Lessons from avian hybrid zones and the maintenance of species boundaries: Evolutionary genomics of variable carotenoid-based ornamentation in the Red-backed Fairywren,6/26/19,1500,10
12785,Sym: Lessons from avian hybrid zones and the maintenance of species boundaries: Hybrid zones and the development of reproductive isolation in flooded versus terra firme forest birds of the Amazon,6/26/19,1515,10
12749,Sym: Lessons from avian hybrid zones and the maintenance of species boundaries: Hybridization in Northern Flickers reveals loci associated with feather coloration,6/26/19,1600,10
13284,"Sym: Lessons from avian hybrid zones and the maintenance of species boundaries: Cardinals are red, buntings are blue; because they hybridize, they’re interesting too!",6/26/19,1615,10
12765,Sym: Lessons from avian hybrid zones and the maintenance of species boundaries: Sex chromosome inversions may enforce reproductive isolation across an avian hybrid zone,6/26/19,1630,10
12703,Sym: Lessons from avian hybrid zones and the maintenance of species boundaries: Genomic and morphological approaches to understanding speciation in Jamaican-endemic streamertail hummingbirds,6/26/19,1645,10
12769,Sym: Lessons from avian hybrid zones and the maintenance of species boundaries: Ancient and contemporary hybridization amongst wood warblers,6/26/19,1700,10
12803,Sym: Lessons from avian hybrid zones and the maintenance of species boundaries: Assessing assortative mating in hybrid zones,6/26/19,1715,10
13461,Sym: Molecular ecology is for the birds: using molecular techniques to advance our understanding of avian ecology: An ornithologist's toolkit for molecular community ecology,6/26/19,1400,1
13146,Sym: Molecular ecology is for the birds: using molecular techniques to advance our understanding of avian ecology: Using molecular methods to identify fungi at woodpecker excavated cavities in western coniferous forests,6/26/19,1430,1
13466,Sym: Molecular ecology is for the birds: using molecular techniques to advance our understanding of avian ecology: The nidobiome as a framework to understand microbiome assembly,6/26/19,1445,1
12454,Sym: Molecular ecology is for the birds: using molecular techniques to advance our understanding of avian ecology: Is there an association between communities of wood decay fungi and black-capped chickadee nest cavities?,6/26/19,1500,1
12687,Sym: Molecular ecology is for the birds: using molecular techniques to advance our understanding of avian ecology: Revealing unknown interactions: the role of Patagonian tapaculos (Rhinocryptidae) on the dispersal of endemic truffles,6/26/19,1515,1
13470,Sym: Molecular ecology is for the birds: using molecular techniques to advance our understanding of avian ecology: Detecting ecosystem services from insectivorous birds,6/26/19,1600,1
13243,Sym: Molecular ecology is for the birds: using molecular techniques to advance our understanding of avian ecology: Using molecular techniques to study the diets and gut microbiota of migratory birds,6/26/19,1615,1
12677,Sym: Molecular ecology is for the birds: using molecular techniques to advance our understanding of avian ecology: Using box-nesting birds to explore methods in studying developmental immunity and gut microbiota,6/26/19,1630,1
12782,Sym: Molecular ecology is for the birds: using molecular techniques to advance our understanding of avian ecology: Anthelminthic drugs modulate the acute phase immune response but not the microbiome in wild song sparrows,6/26/19,1645,1
13072,Sym: Molecular ecology is for the birds: using molecular techniques to advance our understanding of avian ecology: Assessing the relationship between multiple paternity and the cloacal microbiome in female tree swallows,6/26/19,1700,1
13315,Sym: Undergrad Symposium: Use of Thermal Imaging for the Study of Seabirds in the Gulf of Alaska: Implications for Management and Conservation,6/26/19,1400,9
13058,Sym: Undergrad Symposium: Genomics for the Management of ‘Alalā (Corvus hawaiiensis) in a Conservation Breeding Program,6/26/19,1415,9
13106,Sym: Undergrad Symposium: Machine annotation of Puaiohi calls in environmental acoustic recordings,6/26/19,1430,9
13124,Sym: Undergrad Symposium: A Comparison between Traditional and Next Generation Screening Approaches to Characterize Avian Haemosporidian Parasites,6/26/19,1445,9
13317,"Sym: Undergrad Symposium: Spatial patterns of habitat use of the Sierra Madre Sparrow, Mexican and endemic mountain bird, in Milpa Alta, Mexico City",6/26/19,1500,9
13483,Sym: Undergrad Symposium: Effects of lead exposure on reproductive success and extra-pair paternity in a common urban songbird,6/26/19,1515,9
13436,Sym: Undergrad Symposium: The Role of Song in Reproductive Isolation in Two Newly Overlapping White-crowned Sparrow (Zonotrichia leucophrys) Subspecies,6/26/19,1600,9
13357,"Sym: Undergrad Symposium: Development, not Bird Feeders, is Associated with Increased Occupancy of Northern Cardinals in Northern Michigan",6/26/19,1615,9
13486,Sym: Undergrad Symposium: Integrating machine learning and citizen science data to generate high-performing species distribution models for the globally vulnerable Gray Tinamou (Tinamus tao),6/26/19,1630,9
13110,Sym: Undergrad Symposium: Modeling persistent effects of West Nile virus on avian population dynamics in the northeastern United States,6/26/19,1645,9
13512,Sym: Assessing the Cumulative Effects of Resource Development on Migratory Birds in Northern Boreal Regions: Soaring to new heights: analytical approaches for cumulative effects assessment for migratory birds,6/25/19,1030,12
12669,Sym: Assessing the Cumulative Effects of Resource Development on Migratory Birds in Northern Boreal Regions: Understanding cumulative effects for land management in Alberta: models and applications,6/25/19,1045,12
13513,Sym: Assessing the Cumulative Effects of Resource Development on Migratory Birds in Northern Boreal Regions: Additive and interactive cumulative effects on boreal landbirds: winners and losers in a multi-stressor landscape,6/25/19,1100,12
13522,Sym: Assessing the Cumulative Effects of Resource Development on Migratory Birds in Northern Boreal Regions: Community-level response to cumulative effects of forestry and energy development,6/25/19,1115,12
13430,Sym: Assessing the Cumulative Effects of Resource Development on Migratory Birds in Northern Boreal Regions: Adverse effects of climate change on boreal bird communities accentuated by natural and anthropogenic disturbances,6/25/19,1130,12
12584,Sym: Breaking through biases: what we’ve learned from female birds: Extra-pair copulations in passerines: why females matter,6/25/19,1030,11
12882,Sym: Breaking through biases: what we’ve learned from female birds: Female Bird Songs – The other half of the conversation,6/25/19,1045,11
13477,Sym: Breaking through biases: what we’ve learned from female birds: Female preferences shape elaborate male displays and social skills on the lek,6/25/19,1100,11
12661,Sym: Breaking through biases: what we’ve learned from female birds: Habitat saturation drives the frequency of a rare behavior in the females of a social bird,6/25/19,1115,11
12800,Sym: Breaking through biases: what we’ve learned from female birds: Migratory landbird conservation compromised by failure to address sexual segregation,6/25/19,1130,11
13092,Sym: Breaking through biases: what we’ve learned from female birds: Elaborate Female Coloration and Song: Diverse Perspectives Lead to a More Comprehensive Understanding of Avian Biology,6/25/19,1145,11
13133,Sym: Understanding and addressing the collapse of the North American Avifauna: Evidence for massive decline in the North American Avifauna,6/25/19,1030,10
12997,Sym: Understanding and addressing the collapse of the North American Avifauna: Decline and survival of North America's migratory avifauna determined by a weather radar network,6/25/19,1045,10
13093,Sym: Understanding and addressing the collapse of the North American Avifauna: Grassland bird declines: how can we stop the downward spiral?,6/25/19,1100,10
13192,Sym: Understanding and addressing the collapse of the North American Avifauna: Volunteer-led surveys document 40-years of shorebird declines across North America,6/25/19,1115,10
12671,"Sym: Understanding and addressing the collapse of the North American Avifauna: Conservation of boreal birds: status, trends, and data gaps",6/25/19,1130,10
12831,Sym: Understanding and addressing the collapse of the North American Avifauna: Songbirds of the sagebrush sea: declines and mechanisms,6/25/19,1145,10
13493,"Sym: Understanding and addressing the collapse of the North American Avifauna: American Seabirds: A review of status, threats, and conservation on land and at sea",6/25/19,1400,10
13209,Sym: Understanding and addressing the collapse of the North American Avifauna: Waterfowl in North America — A successful story of partner-based conservation and regulated harvest,6/25/19,1415,10
13335,Sym: Understanding and addressing the collapse of the North American Avifauna: Contrasting regional and range-wide trends inform causes of decline: case study with the Red-cockaded Woodpecker and associated pineland birds,6/25/19,1430,10
12956,Sym: Understanding and addressing the collapse of the North American Avifauna: State of Population Trend Monitoring for North American Birds,6/25/19,1445,10
13252,Sym: Understanding and addressing the collapse of the North American Avifauna: Are declines in Migratory bird species more closely associated with breeding or wintering locations?,6/25/19,1500,10
13169,Sym: Understanding and addressing the collapse of the North American Avifauna: Addressing population declines with full annual cycle models:  Current advances and data needs,6/25/19,1515,10
13095,Sym: Understanding and addressing the collapse of the North American Avifauna: Pesticide exposure and effects on migratory songbirds: past and current threats,6/25/19,1600,10
12685,Sym: Understanding and addressing the collapse of the North American Avifauna: Determining the role of human-caused bird mortality in the collapse of the North American avifauna,6/25/19,1615,10
12726,Sym: Understanding and addressing the collapse of the North American Avifauna: Limitations to predicting the future of climate-driven bird declines,6/25/19,1630,10
12752,"Sym: Understanding and addressing the collapse of the North American Avifauna: Migratory Bird Policies: Changes, Threats and Opportunities for Action",6/25/19,1645,10
12894,"Sym: Understanding and addressing the collapse of the North American Avifauna: Sorting through the ashes: a synthesis, roadmap and discussion for the conservation of the birds of North America",6/25/19,1700,10
13370,"Sym: Avian biology and the annual life cycle: shorebirds as models to understand dynamic boundaries: Can stable isotopes help identify links between wintering, migration, and breeding areas of semipalmated sandpiper?",6/25/19,1400,1
13424,Sym: Avian biology and the annual life cycle: shorebirds as models to understand dynamic boundaries: Migratory Dynamics of Beringian Dunlin on the East Asian-Australasian Flyway,6/25/19,1415,1
13254,Sym: Avian biology and the annual life cycle: shorebirds as models to understand dynamic boundaries: Movement Patterns of Arctic-breeding Shorebirds during Post-breeding and Southbound Migration,6/25/19,1430,1
12851,"Sym: Avian biology and the annual life cycle: shorebirds as models to understand dynamic boundaries: Migratory Connectivity of a declining boreal shorebird, the Lesser Yellowlegs",6/25/19,1445,1
12729,Sym: Avian biology and the annual life cycle: shorebirds as models to understand dynamic boundaries: Stopover ecology of Semipalmated Sandpipers in Maritime Canada,6/25/19,1500,1
13259,Sym: Avian biology and the annual life cycle: shorebirds as models to understand dynamic boundaries: How can habitat degradation push extreme migrants over the edge?,6/25/19,1515,1
13096,Sym: Avian biology and the annual life cycle: shorebirds as models to understand dynamic boundaries: Connectivity and staging site pollution effects in a long distance migratory shorebird,6/25/19,1600,1
13352,Sym: Avian biology and the annual life cycle: shorebirds as models to understand dynamic boundaries: Traveling as a newbie:  Migratory Strategies linked to Survivorship in Juvenile Shorebirds in Peru,6/25/19,1615,1
13200,Sym: Avian biology and the annual life cycle: shorebirds as models to understand dynamic boundaries: Within-individual advancement in Bar-tailed Godwit departure from New Zealand does not lead to earlier arrival in Alaska,6/25/19,1630,1
12807,Sym: Avian biology and the annual life cycle: shorebirds as models to understand dynamic boundaries: Declines in Eastern Canada Piping Plovers: are overwintering grounds the key to conservation?,6/25/19,1645,1
12993,Sym: Avian biology and the annual life cycle: shorebirds as models to understand dynamic boundaries: Linking demographic rates to population trends in six species of Arctic-breeding shorebirds,6/25/19,1700,1
13138,Sym: Avian biology and the annual life cycle: shorebirds as models to understand dynamic boundaries: Environmental drivers of annual survival and site fidelity of lekking Great Snipe in Norway,6/25/19,1715,1
12870,Sym: Biodiversity mediated trade-offs in agroecosystems: When do birds help or hurt farmers?: Net effects of birds in agroecosystems,6/25/19,1400,11
13327,Sym: Biodiversity mediated trade-offs in agroecosystems: When do birds help or hurt farmers?: Strategies for navigating trade-offs between avian-mediated services and disservices affecting food production and safety,6/25/19,1415,11
13070,Sym: Biodiversity mediated trade-offs in agroecosystems: When do birds help or hurt farmers?: Trade-offs between ecosystem services and disservices provided by birds covary with agricultural intensification in the US,6/25/19,1430,11
12895,Sym: Biodiversity mediated trade-offs in agroecosystems: When do birds help or hurt farmers?: Understanding food safety risks associated with wild birds: a meta-analysis and conceptual framework,6/25/19,1445,11
12686,"Sym: Biodiversity mediated trade-offs in agroecosystems: When do birds help or hurt farmers?: Managing wild birds for strawberry production, pest control, and food safety outcomes in the California Central Coast",6/25/19,1500,11
13086,"Sym: Biodiversity mediated trade-offs in agroecosystems: When do birds help or hurt farmers?: Birds in fruit production systems: contexts, outcomes, costs, and benefits",6/25/19,1515,11
12874,Sym: Biodiversity mediated trade-offs in agroecosystems: When do birds help or hurt farmers?: Predation-mediated ecosystem services and disservices in agricultural landscapes,6/25/19,1600,11
13552,Sym: Biodiversity mediated trade-offs in agroecosystems: When do birds help or hurt farmers?: Insectivorous birds foraging in temperate and tropical agricultural lands,6/25/19,1615,11
13469,"Sym: Biodiversity mediated trade-offs in agroecosystems: When do birds help or hurt farmers?: Vertebrate control from raptors motivates farmers to install nest boxes, but is secondary poisoning a concern?",6/25/19,1630,11
12734,Sym: Biodiversity mediated trade-offs in agroecosystems: When do birds help or hurt farmers?: Foraging selectivity of insectivorous birds in Kenyan shade coffee systems,6/25/19,1645,11
13325,"Sym: Conservation, and management of boreal birds in a changing climate: What do we expect, what have we observed, and what do we do about it?: Model-based vulnerability assessment of boreal birds in a changing climate",6/25/19,1400,12
13202,"Sym: Conservation, and management of boreal birds in a changing climate: What do we expect, what have we observed, and what do we do about it?: Ecological niche modeling and potential implications for Alaskan birds under 2 °C warming",6/25/19,1415,12
13264,"Sym: Conservation, and management of boreal birds in a changing climate: What do we expect, what have we observed, and what do we do about it?: Detecting shifts in the phenology and distribution of bird assemblages on the Kenai Peninsula, Alaska in a changing climate",6/25/19,1430,12
13056,"Sym: Conservation, and management of boreal birds in a changing climate: What do we expect, what have we observed, and what do we do about it?: Present and future distribution and abundance of aerial insectivores in the northwest using climate and landcover",6/25/19,1445,12
12344,"Sym: Conservation, and management of boreal birds in a changing climate: What do we expect, what have we observed, and what do we do about it?: Conservation of Kirtland’s Warbler in a changing world",6/25/19,1500,12
13249,"Sym: Conservation, and management of boreal birds in a changing climate: What do we expect, what have we observed, and what do we do about it?: The influence of climatic dipoles on irruption dynamics in a warming world",6/25/19,1515,12
12879,"Sym: Conservation, and management of boreal birds in a changing climate: What do we expect, what have we observed, and what do we do about it?: Forecasting avian responses to climate-mediated increases in fire activity across the northwestern boreal forest",6/25/19,1600,12
13437,"Sym: Conservation, and management of boreal birds in a changing climate: What do we expect, what have we observed, and what do we do about it?: Simulating the effects of climate change on fire regime & vegetation: implications for woodland boreal caribou & boreal landbird communities in the Northwest Territories",6/25/19,1615,12
13107,"Sym: Conservation, and management of boreal birds in a changing climate: What do we expect, what have we observed, and what do we do about it?: Conservation lessons from the study of boreal birds at their southern periphery",6/25/19,1630,12
13434,"Sym: Conservation, and management of boreal birds in a changing climate: What do we expect, what have we observed, and what do we do about it?: A Synthesis of Climate change impacts on boreal bird communities in managed landscapes of Canada",6/25/19,1645,12
13418,"Sym: Conservation, and management of boreal birds in a changing climate: What do we expect, what have we observed, and what do we do about it?: Conservation planning for boreal birds in a changing climate: A framework for action",6/25/19,1700,12
12885,"Sym: Social Dynamics in Interspecific Interactions: Heterospecific sociality: how cooperation, competition, and communication across species shape avian behavior",6/25/19,1400,6
12719,Sym: Social Dynamics in Interspecific Interactions: Learning to join the information web,6/25/19,1415,6
12646,"Sym: Social Dynamics in Interspecific Interactions: Sister, sister: song recognition and the role of early experience in sympatric Zonotrichia",6/25/19,1445,6
13082,Sym: Social Dynamics in Interspecific Interactions: Identifying Functional Roles in Mixed Species Groups,6/25/19,1500,6
12667,Sym: Social Dynamics in Interspecific Interactions: Loss of a keystone informant disrupts information cascades among ant-following birds in a tropical forest fragment,6/25/19,1515,6
13126,Sym: Social Dynamics in Interspecific Interactions: Effects of non-breeding foraging on mixed-species flocking in Florida,6/25/19,1615,6
12645,Sym: Social Dynamics in Interspecific Interactions: Fighting over food unites the birds of North America in a continental dominance hierarchy,6/25/19,1630,6
12696,Sym: Social Dynamics in Interspecific Interactions: Interspecific Aggression and The Evolution of Avian Mimicry in Woodpeckers,6/25/19,1645,6
12923,"Sym: Social Dynamics in Interspecific Interactions: Social dominance hierarchies among species and their consequences for behaviour, ecology and evolution",6/25/19,1700,6
13042,Sym: Species Limits in Birds: Integrative and Practical Considerations for Taxonomy: Integrative approaches to species delimitation in birds,6/25/19,1400,3
13088,Sym: Species Limits in Birds: Integrative and Practical Considerations for Taxonomy: Revisionist History - Towards comparable species across avian taxonomy,6/25/19,1415,3
12871,Sym: Species Limits in Birds: Integrative and Practical Considerations for Taxonomy: Genoscapes & Species Limits - Lessons from the Last 5 years,6/25/19,1430,3
13407,Sym: Species Limits in Birds: Integrative and Practical Considerations for Taxonomy: The utility and significance of population genomic data in assessing avian species limits,6/25/19,1445,3
13118,Sym: Species Limits in Birds: Integrative and Practical Considerations for Taxonomy: The past and future of 'benchmark' systems for delimiting bird species,6/25/19,1500,3
13113,Sym: Species Limits in Birds: Integrative and Practical Considerations for Taxonomy: Endless forms less beautiful: relevance of morphological analyses to integrative taxonomy of Asian Prinia species complexes,6/25/19,1515,3
12950,Sym: Species Limits in Birds: Integrative and Practical Considerations for Taxonomy: Australo-Papuan perspectives on unravelling tangled knots on branches of species trees?,6/25/19,1600,3
13008,"Sym: Species Limits in Birds: Integrative and Practical Considerations for Taxonomy: Coalescent-based species delimitation in avian taxonomy: history, promise, and pitfalls",6/25/19,1615,3
13017,"Sym: Species Limits in Birds: Integrative and Practical Considerations for Taxonomy: The genomic revolution and species delimitation in birds: gene flow matters, but what about other evolutionary forces?",6/25/19,1630,3
12854,Sym: Species Limits in Birds: Integrative and Practical Considerations for Taxonomy: An incomplete overview of determining avian species limits,6/25/19,1645,3
13482,Sym: Species Limits in Birds: Integrative and Practical Considerations for Taxonomy: Phylogenetic relationships within the Sharp-shinned Hawk complex with a focus on Caribbean populations,6/25/19,1700,3
13195,Sym: Species Limits in Birds: Integrative and Practical Considerations for Taxonomy: Phylogenomic analysis of species limits and hybridization in the Red-bellied/Golden-fronted Woodpecker clade (Melanerpes),6/25/19,1715,3
